"Location_Y_Step250","Location_X_Step250","Location","Hour","average_ParticipantsAtLocation","average_UpdateCount_AtHome","average_UpdateCount_AtRecreation","average_UpdateCount_AtRestaurant","average_UpdateCount_Transport","average_TotalUpdates"
"3750","-1250","-1250,3750","18","35.909090909090914","4.7272727272727275","0","0","41.90909090909091","46.63636363636363"
"3500","1250","1250,3500","01","8.583333333333332","93.83333333333334","0","0","0.5833333333333333","94.41666666666667"
"7500","-4250","-4250,7500","18","10","51.27272727272727","0","0","6.090909090909092","57.36363636363636"
"2000","500","500,2000","01","2.6666666666666665","12","0","0","1.6666666666666667","13.666666666666668"
"2750","-2250","-2250,2750","18","4.999999999999999","29.545454545454543","0","0","3.0000000000000004","32.54545454545455"
"4500","1000","1000,4500","01","2","15.999999999999996","0","0","0.6666666666666666","16.666666666666668"
"500","500","500,500","05","1","8.499999999999998","0","0","1","9.499999999999998"
"5750","-2250","-2250,5750","21","21.90909090909091","9.000000000000002","0","0","21.90909090909091","30.90909090909091"
"3250","750","750,3250","05","1","12","0","0","0","12"
"6750","-3500","-3500,6750","21","7.181818181818182","4.363636363636363","0","0","7.909090909090909","12.272727272727272"
"7000","-4250","-4250,7000","05","5.916666666666667","48","0","0","1.9166666666666665","49.916666666666664"
"6750","-4000","-4000,6750","21","2.714285714285714","11.142857142857144","0","5.571428571428572","1.7142857142857144","18.42857142857143"
"5500","-4000","-4000,5500","05","4.583333333333333","45.833333333333336","0","0.6666666666666667","0.9166666666666666","47.416666666666664"
"1250","-1250","-1250,1250","21","2.727272727272727","0","0","0","3.5454545454545454","3.5454545454545454"
"750","250","250,750","05","2","24","0","0","0","24"
"3750","0","0,3750","21","4.454545454545454","4.636363636363637","0","0","4.2727272727272725","8.90909090909091"
"6750","-3750","-3750,6750","05","3.083333333333333","36","0","0","0.08333333333333333","36.083333333333336"
"6500","-4000","-4000,6500","18","20.636363636363637","26.545454545454543","0","0","19.90909090909091","46.45454545454545"
"3000","500","500,3000","05","1","12","0","0","0","12"
"4750","-4500","-4500,4750","18","10.999999999999998","104.81818181818183","0","0","1.7272727272727275","106.54545454545453"
"1250","-750","-750,1250","05","2","24","0","0","0","24"
"4750","-500","-500,4750","18","3","18.636363636363637","0","0","1.4545454545454546","20.090909090909093"
"7000","-4000","-4000,7000","05","1.4166666666666665","17.000000000000004","0","0","0","17.000000000000004"
"7250","-4250","-4250,7250","18","18.636363636363637","44.27272727272727","0","5.090909090909091","19.09090909090909","68.45454545454545"
"5000","-4000","-4000,5000","05","1.5833333333333333","12","0","0","0.5833333333333334","12.583333333333334"
"4500","-2000","-2000,4500","18","9.727272727272727","40.27272727272728","0","0","8.272727272727273","48.54545454545454"
"6500","-3250","-3250,6500","05","6.916666666666667","57","2.833333333333333","0","1.916666666666667","61.74999999999999"
"5750","-3750","-3750,5750","18","27.545454545454547","10.181818181818182","0","0","30.90909090909091","41.09090909090909"
"3750","-250","-250,3750","05","3","24","0","0","1.0000000000000002","25.000000000000004"
"4500","-2500","-2500,4500","18","3.818181818181818","38.72727272727273","0","0","0.6363636363636364","39.36363636363637"
"6750","-3250","-3250,6750","05","2.666666666666667","29.000000000000004","0","0.25000000000000006","0.08333333333333334","29.333333333333336"
"4000","2250","2250,4000","01","3.666666666666666","36","0","0","0.6666666666666666","36.66666666666666"
"2500","-1000","-1000,2500","01","3","36","0","0","0","36"
"5750","-2500","-2500,5750","18","28.363636363636363","10","0","0","27.09090909090909","37.09090909090909"
"1250","1250","1250,1250","01","2.25","23.666666666666668","0","0","0","23.666666666666668"
"4750","-3750","-3750,4750","18","3.4000000000000004","29.9","0","0","0.9","30.799999999999997"
"2250","-1500","-1500,2250","01","2","17.916666666666664","0","0","0","17.916666666666664"
"3000","-2500","-2500,3000","18","3.8181818181818183","9.545454545454545","0","0","3.363636363636364","12.90909090909091"
"250","1000","1000,250","01","1","12","0","0","0","12"
"5750","-3500","-3500,5750","18","14.363636363636363","21.181818181818183","0","0","13.272727272727273","34.45454545454545"
"1250","-1000","-1000,1250","01","1.1666666666666667","12","0","0","0.16666666666666669","12.166666666666666"
"2750","-2500","-2500,2750","18","2.0000000000000004","4.636363636363638","0","0","1.2727272727272727","5.909090909090908"
"4250","500","500,4250","01","3.333333333333333","12","0","0","2.3333333333333335","14.333333333333334"
"6250","-3750","-3750,6250","18","55.27272727272727","0","237.99999999999997","0","44.63636363636363","282.6363636363636"
"2500","-2500","-2500,2500","01","9","106.99999999999999","0","0","0","106.99999999999999"
"1500","500","500,1500","01","6.000000000000001","63.75","0","0","0.5833333333333333","64.33333333333334"
"750","-1750","-1750,750","01","1","10.583333333333332","0","0","0","10.583333333333332"
"4750","2000","2000,4750","01","1","11.666666666666668","0","0","0","11.666666666666668"
"2500","750","750,2500","01","6.545454545454544","0","0","0","6.545454545454544","6.545454545454544"
"1500","-250","-250,1500","01","3","35.75","0","0","0","35.75"
"4500","2000","2000,4500","01","1.2","2.4","0","0","1","3.4"
"1750","-250","-250,1750","01","2.9999999999999996","11.75","0","0","2","13.75"
"3000","-2500","-2500,3000","01","5.166666666666666","60","0","0","0.16666666666666666","60.16666666666667"
"3500","-500","-500,3500","05","1","11.916666666666668","0","0","0","11.916666666666668"
"5250","-4000","-4000,5250","05","2.25","24","0","0","0.24999999999999997","24.25"
"6500","-3750","-3750,6500","05","4.916666666666666","12","0","0","3.9166666666666665","15.916666666666666"
"4000","2000","2000,4000","05","1","12","0","0","0","12"
"4750","500","500,4750","05","1","12","0","0","0","12"
"250","750","750,250","05","2","23.916666666666668","0","0","0.08333333333333333","24"
"2750","-1750","-1750,2750","05","2.2500000000000004","12","0","0","1.2500000000000002","13.25"
"2500","-1750","-1750,2500","05","1","12","0","0","0","12"
"6750","-4250","-4250,6750","05","4.083333333333333","25.666666666666668","0","0","2","27.666666666666668"
"6500","-3500","-3500,6500","05","3.583333333333333","37.75","0","0","0.5","38.25"
"500","1000","1000,500","05","1","7.583333333333334","0","0","1","8.583333333333334"
"2000","750","750,2000","05","1.0833333333333337","12","0","0","0.08333333333333333","12.083333333333332"
"4250","-500","-500,4250","18","27.545454545454547","2.272727272727273","0","0","28.63636363636364","30.909090909090907"
"4000","-1750","-1750,4000","18","16","12.90909090909091","24.272727272727273","6.545454545454546","9.818181818181817","53.54545454545455"
"4750","-1500","-1500,4750","18","3.818181818181818","35.45454545454546","0","0","0.8181818181818181","36.27272727272727"
"3000","-1250","-1250,3000","18","7.909090909090907","49.18181818181818","0","0","2.9090909090909087","52.0909090909091"
"6000","-3250","-3250,6000","18","10.818181818181818","0","0","0","11.181818181818182","11.181818181818182"
"6000","-1500","-1500,6000","18","8.727272727272728","51.45454545454545","0","0","4.363636363636363","55.81818181818182"
"5500","-4000","-4000,5500","18","12.272727272727273","14.727272727272728","0","17.545454545454547","12.545454545454547","44.81818181818181"
"3500","-1000","-1000,3500","18","3.0909090909090913","11.818181818181818","0","0","2.090909090909091","13.90909090909091"
"6000","-4000","-4000,6000","18","44.54545454545455","0","362.54545454545456","0","17.181818181818183","379.72727272727275"
"7250","-3500","-3500,7250","18","14.272727272727272","56.90909090909091","0","0","12.454545454545455","69.36363636363636"
"7250","-3250","-3250,7250","18","5.454545454545454","29.999999999999996","0","9.727272727272728","3","42.727272727272734"
"3750","-2000","-2000,3750","18","32.454545454545446","5.1818181818181825","0","0","36.81818181818181","41.99999999999999"
"6750","-3750","-3750,6750","18","12.90909090909091","7.7272727272727275","0","0","13.636363636363637","21.363636363636363"
"2500","-1000","-1000,2500","18","2.181818181818182","15.636363636363631","0","0","1.5454545454545454","17.181818181818183"
"3250","-2500","-2500,3250","18","2","18.700000000000003","0","0","0.5","19.2"
"7500","-4000","-4000,7500","18","3.3636363636363633","31.18181818181818","0","0","0.7272727272727273","31.90909090909091"
"5000","-2250","-2250,5000","18","4.8181818181818175","37.27272727272727","0","0","2.0909090909090913","39.36363636363636"
"4750","-2000","-2000,4750","18","3.8181818181818183","20.09090909090909","0","0","2.272727272727273","22.363636363636367"
"5000","-4500","-4500,5000","18","11.09090909090909","73.72727272727273","0","0","5.181818181818182","78.90909090909092"
"2750","-2000","-2000,2750","18","25.999999999999996","21.90909090909091","0","0","29.636363636363637","51.54545454545455"
"4750","-2500","-2500,4750","18","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"5250","-500","-500,5250","18","25.363636363636363","57.18181818181817","0","0","19.454545454545457","76.63636363636364"
"2500","-2000","-2000,2500","05","1","10.75","0","0","0.9166666666666666","11.666666666666666"
"2750","-1750","-1750,2750","18","15.999999999999998","10.909090909090908","0","0","15.909090909090908","26.818181818181817"
"1250","-1250","-1250,1250","05","1.818181818181818","0","0","0","1.818181818181818","1.818181818181818"
"4500","-2250","-2250,4500","18","1.5","3.3333333333333335","0","0","1.1666666666666667","4.5"
"1500","-1250","-1250,1500","05","1.8333333333333335","0","0","0","1.8333333333333335","1.8333333333333335"
"4500","-750","-750,4500","18","21.545454545454543","3.7272727272727275","0","22.818181818181817","24.81818181818182","51.36363636363637"
"3250","-2000","-2000,3250","05","4.666666666666667","3.9999999999999996","0","2.416666666666667","4.25","10.666666666666666"
"4000","-1250","-1250,4000","18","2.272727272727273","21.454545454545457","0","0","0.45454545454545453","21.909090909090907"
"1750","0","0,1750","05","3.6666666666666665","0","0","0","3.8333333333333326","3.8333333333333326"
"6250","-750","-750,6250","18","4.181818181818182","36.36363636363637","0","0","1.0909090909090908","37.45454545454545"
"7000","-4500","-4500,7000","18","6.454545454545454","48.545454545454554","0","0","1.6363636363636365","50.18181818181819"
"3000","-2750","-2750,3000","01","1","12","0","0","0","12"
"7000","-3750","-3750,7000","05","4.25","29.66666666666667","0","0","1.833333333333333","31.5"
"3500","0","0,3500","01","8.083333333333334","97","0","0","0","97"
"6250","-3500","-3500,6250","05","1.3636363636363635","0","0","0","1.3636363636363635","1.3636363636363635"
"4750","500","500,4750","21","9.363636363636365","0.1818181818181818","0","0","9.363636363636365","9.545454545454545"
"6250","-3750","-3750,6250","05","1.8333333333333333","0","0.6666666666666667","0","1.6666666666666665","2.333333333333334"
"1500","0","0,1500","21","5.4","0","0","0","5.6","5.6"
"6750","-3500","-3500,6750","05","2.4","6","0","0","1.9000000000000001","7.9"
"500","750","750,500","21","1.8888888888888888","3.1111111111111107","0","0","1.6666666666666667","4.777777777777778"
"4250","-1500","-1500,4250","05","1","0","0","0","1","1"
"4500","1500","1500,4500","21","8.545454545454547","0","0","0","9.000000000000002","9.000000000000002"
"4250","-1000","-1000,4250","05","1","0","0","0","1","1"
"5500","-3750","-3750,5500","21","10.181818181818182","0","0","0","11.363636363636365","11.363636363636365"
"2250","750","750,2250","05","2.727272727272727","0","0","0","2.727272727272727","2.727272727272727"
"6000","-3250","-3250,6000","21","10.363636363636363","0","0","0","10.545454545454545","10.545454545454545"
"5750","-2750","-2750,5750","05","3.333333333333333","0","0","0","3.333333333333333","3.333333333333333"
"5250","-2250","-2250,5250","21","1","0","0","0","1","1"
"4250","-750","-750,4250","05","1","0","0","0","1","1"
"6250","-3500","-3500,6250","21","6.454545454545455","0","0","0","6.636363636363637","6.636363636363637"
"2750","750","750,2750","05","2.111111111111111","0","0","0","2.111111111111111","2.111111111111111"
"4500","0","0,4500","01","1.25","14.833333333333332","0","0","0","14.833333333333332"
"4250","-250","-250,4250","05","1","0","0","0","1","1"
"500","1250","1250,500","01","2.416666666666667","29.000000000000004","0","0","0","29.000000000000004"
"1000","750","750,1000","05","2.166666666666667","0","0.08333333333333334","0","2.083333333333333","2.166666666666667"
"3750","-750","-750,3750","21","11","2.909090909090909","0","0","10.909090909090908","13.818181818181818"
"1500","750","750,1500","01","1.5833333333333335","12","0","0","0.5833333333333333","12.583333333333332"
"750","0","0,750","21","1.4285714285714286","0","0","0","1.7142857142857144","1.7142857142857144"
"2500","-1500","-1500,2500","01","7.166666666666667","83.91666666666666","0","0","0.16666666666666666","84.08333333333331"
"5250","-3750","-3750,5250","21","9.363636363636363","4.363636363636363","0","0","10.454545454545453","14.818181818181818"
"1250","1000","1000,1250","01","1.4166666666666665","11.166666666666668","0","0","0.4166666666666667","11.583333333333332"
"4250","-1250","-1250,4250","21","8.545454545454545","0","0","0","8.818181818181818","8.818181818181818"
"3750","500","500,3750","01","5.833333333333334","24","0","0","3.833333333333333","27.833333333333332"
"2750","750","750,2750","21","15.454545454545453","0","0","0","15.636363636363637","15.636363636363637"
"1500","-500","-500,1500","01","2.083333333333333","21.666666666666664","0","0","0.16666666666666669","21.833333333333332"
"7500","-3750","-3750,7500","21","2.818181818181818","20.454545454545453","0","0","1.1818181818181819","21.636363636363637"
"1500","-750","-750,1500","01","4.666666666666667","31.666666666666668","0","0","1.6666666666666665","33.33333333333333"
"1500","1000","1000,1500","21","1.1666666666666665","0","0","0","1.1666666666666665","1.1666666666666665"
"4500","1250","1250,4500","01","4.416666666666666","35.75","0","0","1.5","37.25"
"6250","-2750","-2750,6250","01","1.666666666666667","20","0","0","0","20"
"1750","-1500","-1500,1750","01","1","9","0","0","0","9"
"500","750","750,500","01","1","12","0","0","0","12"
"750","1000","1000,750","01","2","23.333333333333336","0","0","0","23.333333333333336"
"4000","1250","1250,4000","01","2.272727272727273","0","0","0","2.272727272727273","2.272727272727273"
"6000","-1750","-1750,6000","01","7.583333333333332","87.83333333333333","0","0","0.16666666666666666","88.00000000000001"
"4000","-250","-250,4000","01","3.5555555555555554","0","4.111111111111111","0","5.444444444444445","9.555555555555555"
"4250","250","250,4250","01","3.833333333333334","12","0","0","3.0000000000000004","14.999999999999998"
